# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3050at4891	Complete	ptg000008l	72574	77294	+	1094.2	564	https://v10-1.orthodb.org/?query=3050at4891	Methionyl-tRNA synthetase
3060at4891	Complete	ptg000004l	379350	382178	+	1120.7	762	https://v10-1.orthodb.org/?query=3060at4891	WD40 repeat
3088at4891	Complete	ptg000015l	246954	249095	+	1137.5	588	https://v10-1.orthodb.org/?query=3088at4891	Carbon-nitrogen hydrolase
3096at4891	Complete	ptg000003l	272194	269081	-	469.6	503	https://v10-1.orthodb.org/?query=3096at4891	Sec8 exocyst complex component specific domain
3141at4891	Complete	ptg000007l	231675	234455	+	648.4	534	https://v10-1.orthodb.org/?query=3141at4891	Transcription elongation factor SPT5
3174at4891	Complete	ptg000007l	173466	169534	-	526.7	692	https://v10-1.orthodb.org/?query=3174at4891	WD40/YVTN repeat-like-containing domain superfamily
3190at4891	Complete	ptg000006l	238050	241550	+	260.9	443	https://v10-1.orthodb.org/?query=3190at4891	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
3223at4891	Complete	ptg000003l	629695	627008	-	341.3	440	https://v10-1.orthodb.org/?query=3223at4891	WD40-repeat-containing domain
3246at4891	Complete	ptg000014l	447829	451158	+	1316.9	770	https://v10-1.orthodb.org/?query=3246at4891	Ribosomal protein S5 domain 2-type fold
3287at4891	Complete	ptg000002l	135011	137872	+	992.3	689	https://v10-1.orthodb.org/?query=3287at4891	Glycoside hydrolase family 31
3292at4891	Complete	ptg000012l	182307	180082	-	663.0	468	https://v10-1.orthodb.org/?query=3292at4891	TRP, C-terminal
3316at4891	Complete	ptg000006l	254377	251198	-	1105.2	744	https://v10-1.orthodb.org/?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	ptg000007l	274793	278596	+	961.9	931	https://v10-1.orthodb.org/?query=3320at4891	CLU domain
3331at4891	Complete	ptg000001l	108686	106431	-	1154.8	639	https://v10-1.orthodb.org/?query=3331at4891	ABC transporter, conserved site
3360at4891	Complete	ptg000005l	704324	699942	-	634.5	721	https://v10-1.orthodb.org/?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	ptg000003l	763682	760959	-	623.2	486	https://v10-1.orthodb.org/?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	ptg000002l	635158	633194	-	704.0	467	https://v10-1.orthodb.org/?query=3388at4891	tRNA (C5-cytosine) methyltransferase, NCL1
3395at4891	Complete	ptg000011l	153625	150296	-	279.7	399	https://v10-1.orthodb.org/?query=3395at4891	WD40 repeat
3397at4891	Complete	ptg000004l	414350	417085	+	425.3	571	https://v10-1.orthodb.org/?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	ptg000014l	514768	517251	+	334.7	348	https://v10-1.orthodb.org/?query=3404at4891	PH-like domain superfamily
3426at4891	Complete	ptg000011l	977435	980245	+	507.7	459	https://v10-1.orthodb.org/?query=3426at4891	DNA polymerase, Y-family, little finger domain
3439at4891	Duplicated	ptg000004l	303234	305915	+	866.6	558	https://v10-1.orthodb.org/?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	ptg000002l	24944	22419	-	868.5	552	https://v10-1.orthodb.org/?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	ptg000013l	564929	567496	+	658.3	491	https://v10-1.orthodb.org/?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	ptg000008l	624189	626453	+	1222.5	635	https://v10-1.orthodb.org/?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	ptg000011l	280417	277415	-	1407.0	803	https://v10-1.orthodb.org/?query=3487at4891	PIN domain
3494at4891	Complete	ptg000011l	593163	590923	-	409.8	359	https://v10-1.orthodb.org/?query=3494at4891	Actin-related protein 8
3496at4891	Complete	ptg000004l	58643	56160	-	1146.3	656	https://v10-1.orthodb.org/?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	ptg000014l	636903	633754	-	966.3	621	https://v10-1.orthodb.org/?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	ptg000006l	46075	48360	+	900.3	571	https://v10-1.orthodb.org/?query=3548at4891	Mir domain superfamily
3559at4891	Complete	ptg000014l	544204	546822	+	447.0	487	https://v10-1.orthodb.org/?query=3559at4891	POPLD domain
3574at4891	Complete	ptg000005l	1246753	1242449	-	896.3	940	https://v10-1.orthodb.org/?query=3574at4891	tRNA (guanine-N1-)-methyltransferase, N-terminal
3577at4891	Complete	ptg000005l	1378865	1375653	-	1027.3	512	https://v10-1.orthodb.org/?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	ptg000017l	428423	430573	+	1097.7	590	https://v10-1.orthodb.org/?query=3593at4891	Glutamine amidotransferase type 2 domain
3596at4891	Complete	ptg000017l	276659	278950	+	719.7	497	https://v10-1.orthodb.org/?query=3596at4891	Tetratricopeptide repeat
3606at4891	Complete	ptg000002l	201554	203944	+	796.6	509	https://v10-1.orthodb.org/?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	ptg000008l	83505	86597	+	727.2	525	https://v10-1.orthodb.org/?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Complete	ptg000014l	755483	758335	+	679.4	501	https://v10-1.orthodb.org/?query=3680at4891	ATPase, AAA-type, conserved site
3764at4891	Complete	ptg000014l	263013	265202	+	863.7	600	https://v10-1.orthodb.org/?query=3764at4891	Actin family
3773at4891	Complete	ptg000012l	114923	117433	+	751.1	494	https://v10-1.orthodb.org/?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	ptg000005l	594444	592387	-	971.3	540	https://v10-1.orthodb.org/?query=3798at4891	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain
3802at4891	Complete	ptg000009l	411258	413684	+	1212.6	602	https://v10-1.orthodb.org/?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	ptg000004l	357678	360254	+	360.1	410	https://v10-1.orthodb.org/?query=3806at4891	Cleavage and polyadenylation specificity factor 2, C-terminal
3824at4891	Complete	ptg000008l	112203	114503	+	839.5	555	https://v10-1.orthodb.org/?query=3824at4891	Sda1
3845at4891	Complete	ptg000017l	551254	548243	-	798.1	709	https://v10-1.orthodb.org/?query=3845at4891	Ribosomal protein S5 domain 2-type fold
3849at4891	Complete	ptg000014l	90263	87948	-	488.7	448	https://v10-1.orthodb.org/?query=3849at4891	Para-aminobenzoate synthase
3853at4891	Complete	ptg000003l	626514	623440	-	1076.7	847	https://v10-1.orthodb.org/?query=3853at4891	Importin-beta, N-terminal domain
3892at4891	Complete	ptg000007l	607350	610286	+	376.3	489	https://v10-1.orthodb.org/?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	ptg000008l	830300	828501	-	682.4	428	https://v10-1.orthodb.org/?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	ptg000006l	619186	622005	+	557.2	469	https://v10-1.orthodb.org/?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	ptg000006l	493548	495836	+	172.6	225	https://v10-1.orthodb.org/?query=3981at4891	BRCT domain
3988at4891	Complete	ptg000017l	231071	233182	+	1120.2	603	https://v10-1.orthodb.org/?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	ptg000006l	345200	347353	+	942.4	521	https://v10-1.orthodb.org/?query=4017at4891	VTC domain
4022at4891	Complete	ptg000006l	100199	102382	+	439.2	351	https://v10-1.orthodb.org/?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	ptg000017l	230561	228903	-	805.6	457	https://v10-1.orthodb.org/?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	ptg000005l	1302632	1300572	-	565.8	434	https://v10-1.orthodb.org/?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	ptg000007l	364909	366858	+	423.9	428	https://v10-1.orthodb.org/?query=4037at4891	Tetratricopeptide-like helical domain superfamily
4064at4891	Complete	ptg000003l	460951	463899	+	799.8	620	https://v10-1.orthodb.org/?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	ptg000002l	793821	796841	+	709.0	692	https://v10-1.orthodb.org/?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	ptg000040l	13665	10645	-	709.0	692	https://v10-1.orthodb.org/?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	ptg000003l	305748	302650	-	731.5	666	https://v10-1.orthodb.org/?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	ptg000009l	130032	131765	+	767.5	439	https://v10-1.orthodb.org/?query=4125at4891	Armadillo
4151at4891	Complete	ptg000015l	302681	299895	-	564.0	522	https://v10-1.orthodb.org/?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	ptg000008l	641151	637915	-	344.5	524	https://v10-1.orthodb.org/?query=4175at4891	Armadillo-type fold
4206at4891	Complete	ptg000010l	112406	115159	+	1295.3	741	https://v10-1.orthodb.org/?query=4206at4891	WD40 repeat
4254at4891	Complete	ptg000006l	367746	370208	+	472.4	531	https://v10-1.orthodb.org/?query=4254at4891	Vps53, C-terminal
4259at4891	Duplicated	ptg000007l	114217	111056	-	1082.9	650	https://v10-1.orthodb.org/?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	ptg000013l	561373	564477	+	1066.2	641	https://v10-1.orthodb.org/?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	ptg000003l	737369	740404	+	361.9	550	https://v10-1.orthodb.org/?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	ptg000014l	708964	706442	-	635.4	380	https://v10-1.orthodb.org/?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	ptg000011l	105260	107206	+	561.1	368	https://v10-1.orthodb.org/?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	ptg000014l	746543	749101	+	826.6	519	https://v10-1.orthodb.org/?query=4281at4891	SAC domain
4310at4891	Complete	ptg000002l	431918	429018	-	493.6	523	https://v10-1.orthodb.org/?query=4310at4891	Peptidase M28
4316at4891	Complete	ptg000002l	388042	385784	-	547.5	435	https://v10-1.orthodb.org/?query=4316at4891	SurE-like phosphatase/nucleotidase superfamily
4322at4891	Complete	ptg000005l	330799	333651	+	723.2	563	https://v10-1.orthodb.org/?query=4322at4891	SANT/Myb domain
4326at4891	Complete	ptg000005l	1111432	1108448	-	1075.0	675	https://v10-1.orthodb.org/?query=4326at4891	Helicase, C-terminal
4330at4891	Complete	ptg000008l	315359	313239	-	865.5	506	https://v10-1.orthodb.org/?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	ptg000007l	879103	877226	-	522.8	425	https://v10-1.orthodb.org/?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	ptg000005l	734551	737460	+	366.8	458	https://v10-1.orthodb.org/?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	ptg000002l	786398	789511	+	837.3	659	https://v10-1.orthodb.org/?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Complete	ptg000008l	788189	786312	-	792.7	485	https://v10-1.orthodb.org/?query=4356at4891	p-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	ptg000002l	499947	497953	-	700.7	455	https://v10-1.orthodb.org/?query=4360at4891	AMP-binding, conserved site
4361at4891	Complete	ptg000003l	329390	327150	-	963.7	508	https://v10-1.orthodb.org/?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	ptg000007l	746321	741636	-	735.2	832	https://v10-1.orthodb.org/?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	ptg000014l	137339	135567	-	809.6	486	https://v10-1.orthodb.org/?query=4369at4891	Phospholipid
4373at4891	Complete	ptg000015l	161390	158499	-	1214.3	731	https://v10-1.orthodb.org/?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	ptg000009l	88153	91056	+	1025.1	594	https://v10-1.orthodb.org/?query=4400at4891	DNA helicase
4402at4891	Complete	ptg000013l	539987	536241	-	100.5	346	https://v10-1.orthodb.org/?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	ptg000016l	285613	283544	-	636.2	470	https://v10-1.orthodb.org/?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	ptg000015l	347173	350025	+	536.7	450	https://v10-1.orthodb.org/?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	ptg000005l	769915	760028	-	1785.2	1643	https://v10-1.orthodb.org/?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	ptg000003l	553483	555129	+	1019.4	484	https://v10-1.orthodb.org/?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	ptg000006l	230199	232163	+	1044.1	512	https://v10-1.orthodb.org/?query=4476at4891	Heat shock protein 70 family
4476at4891	Duplicated	ptg000009l	95890	97776	+	972.5	511	https://v10-1.orthodb.org/?query=4476at4891	Heat shock protein 70 family
4478at4891	Complete	ptg000011l	1002669	1004576	+	759.5	463	https://v10-1.orthodb.org/?query=4478at4891	FAD/NAD(P)-binding domain superfamily
4484at4891	Complete	ptg000005l	1338439	1340655	+	790.6	507	https://v10-1.orthodb.org/?query=4484at4891	DNA ligase
4490at4891	Complete	ptg000008l	192003	194357	+	627.3	523	https://v10-1.orthodb.org/?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	ptg000015l	183575	181647	-	725.3	443	https://v10-1.orthodb.org/?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	ptg000011l	629309	632218	+	715.8	685	https://v10-1.orthodb.org/?query=4513at4891	Exportin-1/Importin-beta-like
4544at4891	Complete	ptg000017l	599943	603056	+	736.8	591	https://v10-1.orthodb.org/?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	ptg000010l	196030	198885	+	1024.6	692	https://v10-1.orthodb.org/?query=4545at4891	Frag1/DRAM/Sfk1
4561at4891	Complete	ptg000016l	253362	255482	+	771.0	538	https://v10-1.orthodb.org/?query=4561at4891	Digestive organ expansion factor, predicted
4581at4891	Complete	ptg000009l	226373	224544	-	1078.8	534	https://v10-1.orthodb.org/?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	ptg000005l	810578	812482	+	937.5	518	https://v10-1.orthodb.org/?query=4590at4891	EF-hand domain
4591at4891	Complete	ptg000012l	151857	148852	-	1217.4	661	https://v10-1.orthodb.org/?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	ptg000008l	942725	940068	-	634.8	477	https://v10-1.orthodb.org/?query=4598at4891	Serine/threonine-protein kinase, active site
4609at4891	Complete	ptg000010l	317804	315282	-	1048.4	601	https://v10-1.orthodb.org/?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	ptg000016l	100624	98597	-	474.9	533	https://v10-1.orthodb.org/?query=4661at4891	Thioredoxin domain
4664at4891	Complete	ptg000002l	46657	49257	+	923.0	702	https://v10-1.orthodb.org/?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	ptg000008l	1058533	1056131	-	990.5	633	https://v10-1.orthodb.org/?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	ptg000007l	711844	714918	+	752.3	767	https://v10-1.orthodb.org/?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	ptg000007l	685165	681881	-	213.4	433	https://v10-1.orthodb.org/?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	ptg000002l	462208	464547	+	492.1	470	https://v10-1.orthodb.org/?query=4795at4891	Ubiquitinyl hydrolase
4846at4891	Complete	ptg000008l	500428	498503	-	535.6	404	https://v10-1.orthodb.org/?query=4846at4891	Translation initiation factor 2A
4848at4891	Complete	ptg000011l	722975	725104	+	743.1	526	https://v10-1.orthodb.org/?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	ptg000017l	289172	291076	+	858.2	495	https://v10-1.orthodb.org/?query=4850at4891	Malic enzyme
4853at4891	Complete	ptg000005l	1154212	1153241	-	192.2	190	https://v10-1.orthodb.org/?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	ptg000016l	144388	147576	+	405.7	478	https://v10-1.orthodb.org/?query=4865at4891	STAG
4918at4891	Complete	ptg000011l	142370	145261	+	990.7	713	https://v10-1.orthodb.org/?query=4918at4891	DNA mismatch repair protein MutS, core
4939at4891	Complete	ptg000014l	184613	182598	-	859.9	509	https://v10-1.orthodb.org/?query=4939at4891	Histone deacetylase
4952at4891	Complete	ptg000002l	206189	207838	+	905.2	462	https://v10-1.orthodb.org/?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	ptg000005l	638356	636689	-	923.7	492	https://v10-1.orthodb.org/?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	ptg000008l	257131	253730	-	702.2	548	https://v10-1.orthodb.org/?query=5040at4891	Phosphatidylserine decarboxylase
5053at4891	Complete	ptg000005l	1164032	1161675	-	846.6	574	https://v10-1.orthodb.org/?query=5053at4891	AARP2CN
5096at4891	Complete	ptg000007l	456520	458580	+	940.0	508	https://v10-1.orthodb.org/?query=5096at4891	Acetolactate synthase
5123at4891	Complete	ptg000002l	707702	711022	+	860.5	547	https://v10-1.orthodb.org/?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	ptg000012l	69661	71523	+	647.0	434	https://v10-1.orthodb.org/?query=5148at4891	Replication factor A, C-terminal
5157at4891	Complete	ptg000005l	1008330	1010996	+	586.8	594	https://v10-1.orthodb.org/?query=5157at4891	Vacuolar protein sorting-associated protein 54, C-terminal
5183at4891	Complete	ptg000005l	739557	741602	+	450.0	449	https://v10-1.orthodb.org/?query=5183at4891	Sec1-like protein
5188at4891	Complete	ptg000005l	1469174	1471414	+	478.9	430	https://v10-1.orthodb.org/?query=5188at4891	Rab-GTPase-TBC domain
5189at4891	Complete	ptg000007l	573205	575511	+	584.3	424	https://v10-1.orthodb.org/?query=5189at4891	Histidine kinase/HSP90-like ATPase
5194at4891	Complete	ptg000005l	1281367	1278923	-	712.2	613	https://v10-1.orthodb.org/?query=5194at4891	Winged helix-like DNA-binding domain superfamily
5280at4891	Complete	ptg000009l	505124	506842	+	791.5	462	https://v10-1.orthodb.org/?query=5280at4891	Polyadenylate-binding protein
5314at4891	Duplicated	ptg000003l	841271	843397	+	1213.6	610	https://v10-1.orthodb.org/?query=5314at4891	Histidine kinase/HSP90-like ATPase
5314at4891	Duplicated	ptg000007l	610674	612788	+	1213.4	610	https://v10-1.orthodb.org/?query=5314at4891	Histidine kinase/HSP90-like ATPase
5324at4891	Complete	ptg000017l	482462	484660	+	703.9	528	https://v10-1.orthodb.org/?query=5324at4891	Mitochondrial intermediate peptidase
5351at4891	Complete	ptg000010l	302384	304627	+	446.8	484	https://v10-1.orthodb.org/?query=5351at4891	ER membrane protein complex subunit 1
5370at4891	Complete	ptg000009l	327065	325431	-	655.4	402	https://v10-1.orthodb.org/?query=5370at4891	WD40-repeat-containing domain
5371at4891	Complete	ptg000004l	93373	91202	-	431.8	266	https://v10-1.orthodb.org/?query=5371at4891	Protein kinase domain
5384at4891	Complete	ptg000014l	393878	391113	-	305.1	359	https://v10-1.orthodb.org/?query=5384at4891	Far11/STRP, C-terminal
5443at4891	Complete	ptg000005l	408903	411158	+	481.3	417	https://v10-1.orthodb.org/?query=5443at4891	WD40-repeat-containing domain
5457at4891	Complete	ptg000013l	419104	416426	-	836.7	521	https://v10-1.orthodb.org/?query=5457at4891	Aminoacyl-tRNA synthetase, class Ia
5475at4891	Complete	ptg000015l	140753	142828	+	1018.9	537	https://v10-1.orthodb.org/?query=5475at4891	Proline-tRNA ligase, class IIa
